,TEAM_ID,TEAM_ABBREVIATION,SEASON,PTS_ave,PTS_home_ave,PTS_away_ave,PTS_allowed_ave,PTS_home_allowed_ave,PTS_away_allowed_ave,PTS_tot,PTS_home_tot,PTS_away_tot,PTS_allowed_tot,PTS_home_allowed_tot,PTS_away_allowed_tot,AST_ave,AST_home_ave,AST_away_ave,AST_allowed_ave,AST_home_allowed_ave,AST_away_allowed_ave,AST_tot,AST_home_tot,AST_away_tot,AST_allowed_tot,AST_home_allowed_tot,AST_away_allowed_tot,REB_ave,REB_home_ave,REB_away_ave,REB_allowed_ave,REB_home_allowed_ave,REB_away_allowed_ave,REB_tot,REB_home_tot,REB_away_tot,REB_allowed_tot,REB_home_allowed_tot,REB_away_allowed_tot,WINS,LOSSES,WIN_PCT,WINS_HOME,LOSSES_HOME,WIN_PCT_HOME,WINS_AWAY,LOSSES_AWAY,WIN_PCT_AWAY
0,1610612756.0,PHX,2010.0,105.01219512195122,105.46341463414635,104.5609756097561,105.90243902439025,104.63414634146342,107.17073170731707,8611.0,4324.0,4287.0,8684.0,4290.0,4394.0,23.71951219512195,23.536585365853657,23.902439024390244,23.048780487804876,20.804878048780488,25.29268292682927,1945.0,965.0,980.0,1890.0,853.0,1037.0,40.23170731707317,41.19512195121951,39.26829268292683,44.292682926829265,44.390243902439025,44.19512195121951,3299.0,1689.0,1610.0,3632.0,1820.0,1812.0,40.0,42.0,0.4878048780487805,23.0,18.0,0.5609756097560976,17.0,24.0,0.4146341463414634
0,1610612757.0,POR,2010.0,96.29268292682927,98.48780487804878,94.09756097560975,94.76829268292683,92.8780487804878,96.65853658536585,7896.0,4038.0,3858.0,7771.0,3808.0,3963.0,21.170731707317074,21.390243902439025,20.951219512195124,19.182926829268293,18.121951219512194,20.24390243902439,1736.0,877.0,859.0,1573.0,743.0,830.0,39.34146341463415,39.75609756097561,38.926829268292686,39.670731707317074,39.90243902439025,39.4390243902439,3226.0,1630.0,1596.0,3253.0,1636.0,1617.0,48.0,34.0,0.5853658536585366,30.0,11.0,0.7317073170731707,18.0,23.0,0.43902439024390244
0,1610612758.0,SAC,2010.0,99.40243902439025,98.70731707317073,100.09756097560975,104.7439024390244,102.14634146341463,107.34146341463415,8151.0,4047.0,4104.0,8589.0,4188.0,4401.0,20.426829268292682,19.658536585365855,21.195121951219512,21.695121951219512,20.51219512195122,22.878048780487806,1675.0,806.0,869.0,1779.0,841.0,938.0,43.86585365853659,44.19512195121951,43.53658536585366,41.170731707317074,40.8780487804878,41.46341463414634,3597.0,1812.0,1785.0,3376.0,1676.0,1700.0,24.0,58.0,0.2926829268292683,11.0,30.0,0.2682926829268293,13.0,28.0,0.3170731707317073
0,1610612759.0,SAS,2010.0,103.6829268292683,105.95121951219512,101.41463414634147,97.97560975609755,96.04878048780488,99.90243902439025,8502.0,4344.0,4158.0,8034.0,3938.0,4096.0,22.390243902439025,24.097560975609756,20.682926829268293,20.548780487804876,20.26829268292683,20.829268292682926,1836.0,988.0,848.0,1685.0,831.0,854.0,41.853658536585364,41.90243902439025,41.80487804878049,41.19512195121951,41.8780487804878,40.51219512195122,3432.0,1718.0,1714.0,3378.0,1717.0,1661.0,61.0,21.0,0.7439024390243902,36.0,5.0,0.8780487804878049,25.0,16.0,0.6097560975609756
0,1610612760.0,OKC,2010.0,104.82926829268293,107.07317073170732,102.58536585365853,101.03658536585365,100.8048780487805,101.26829268292683,8596.0,4390.0,4206.0,8285.0,4133.0,4152.0,20.390243902439025,21.609756097560975,19.170731707317074,20.878048780487806,20.317073170731707,21.4390243902439,1672.0,886.0,786.0,1712.0,833.0,879.0,42.76829268292683,42.53658536585366,43.0,40.573170731707314,39.1219512195122,42.02439024390244,3507.0,1744.0,1763.0,3327.0,1604.0,1723.0,55.0,27.0,0.6707317073170732,30.0,11.0,0.7317073170731707,25.0,16.0,0.6097560975609756
0,1610612761.0,TOR,2010.0,99.07317073170732,100.2439024390244,97.90243902439025,105.35365853658537,102.8048780487805,107.90243902439025,8124.0,4110.0,4014.0,8639.0,4215.0,4424.0,21.890243902439025,22.926829268292682,20.853658536585368,22.609756097560975,20.926829268292682,24.29268292682927,1795.0,940.0,855.0,1854.0,858.0,996.0,40.31707317073171,39.5609756097561,41.073170731707314,41.08536585365854,38.926829268292686,43.24390243902439,3306.0,1622.0,1684.0,3369.0,1596.0,1773.0,22.0,60.0,0.2682926829268293,16.0,25.0,0.3902439024390244,6.0,35.0,0.14634146341463414
0,1610612762.0,UTA,2010.0,99.42682926829268,101.0,97.85365853658537,101.2560975609756,100.1951219512195,102.3170731707317,8153.0,4141.0,4012.0,8303.0,4108.0,4195.0,23.426829268292682,23.073170731707318,23.78048780487805,20.73170731707317,19.073170731707318,22.390243902439025,1921.0,946.0,975.0,1700.0,782.0,918.0,39.46341463414634,39.78048780487805,39.146341463414636,40.86585365853659,40.68292682926829,41.048780487804876,3236.0,1631.0,1605.0,3351.0,1668.0,1683.0,39.0,43.0,0.47560975609756095,21.0,20.0,0.5121951219512195,18.0,23.0,0.43902439024390244
0,1610612763.0,MEM,2010.0,99.9390243902439,102.8780487804878,97.0,97.59756097560975,95.70731707317073,99.48780487804878,8195.0,4218.0,3977.0,8003.0,3924.0,4079.0,20.621951219512194,20.73170731707317,20.51219512195122,21.024390243902438,19.634146341463413,22.414634146341463,1691.0,850.0,841.0,1724.0,805.0,919.0,40.98780487804878,40.31707317073171,41.65853658536585,40.146341463414636,38.31707317073171,41.97560975609756,3361.0,1653.0,1708.0,3292.0,1571.0,1721.0,46.0,36.0,0.5609756097560976,30.0,11.0,0.7317073170731707,16.0,25.0,0.3902439024390244
0,1610612764.0,WAS,2010.0,97.28048780487805,98.29268292682927,96.26829268292683,104.6829268292683,100.34146341463415,109.02439024390245,7977.0,4030.0,3947.0,8584.0,4114.0,4470.0,19.414634146341463,20.4390243902439,18.390243902439025,23.146341463414632,22.195121951219512,24.097560975609756,1592.0,838.0,754.0,1898.0,910.0,988.0,41.30487804878049,42.853658536585364,39.75609756097561,43.91463414634146,43.34146341463415,44.48780487804878,3387.0,1757.0,1630.0,3601.0,1777.0,1824.0,23.0,59.0,0.2804878048780488,20.0,21.0,0.4878048780487805,3.0,38.0,0.07317073170731707
0,1610612765.0,DET,2010.0,96.96341463414635,100.82926829268293,93.09756097560975,100.5609756097561,101.29268292682927,99.82926829268293,7951.0,4134.0,3817.0,8246.0,4153.0,4093.0,21.097560975609756,22.634146341463413,19.5609756097561,23.29268292682927,24.024390243902438,22.5609756097561,1730.0,928.0,802.0,1910.0,985.0,925.0,38.6219512195122,38.75609756097561,38.48780487804878,40.68292682926829,39.90243902439025,41.46341463414634,3167.0,1589.0,1578.0,3336.0,1636.0,1700.0,30.0,52.0,0.36585365853658536,21.0,20.0,0.5121951219512195,9.0,32.0,0.21951219512195122
0,1610612766.0,CHA,2010.0,93.29268292682927,95.92682926829268,90.65853658536585,97.29268292682927,96.5609756097561,98.02439024390245,7650.0,3933.0,3717.0,7978.0,3959.0,4019.0,21.073170731707318,22.73170731707317,19.414634146341463,21.670731707317074,20.75609756097561,22.585365853658537,1728.0,932.0,796.0,1777.0,851.0,926.0,40.146341463414636,40.19512195121951,40.09756097560975,39.63414634146341,39.97560975609756,39.292682926829265,3292.0,1648.0,1644.0,3250.0,1639.0,1611.0,34.0,48.0,0.4146341463414634,21.0,20.0,0.5121951219512195,13.0,28.0,0.3170731707317073
0,1610612739.0,CLE,2010.0,95.45121951219512,95.70731707317073,95.1951219512195,104.46341463414635,101.39024390243902,107.53658536585365,7827.0,3924.0,3903.0,8566.0,4157.0,4409.0,20.975609756097562,22.073170731707318,19.878048780487806,24.195121951219512,24.48780487804878,23.902439024390244,1720.0,905.0,815.0,1984.0,1004.0,980.0,40.30487804878049,41.58536585365854,39.02439024390244,43.53658536585366,43.58536585365854,43.48780487804878,3305.0,1705.0,1600.0,3570.0,1787.0,1783.0,19.0,63.0,0.23170731707317074,12.0,29.0,0.2926829268292683,7.0,34.0,0.17073170731707318
0,1610612744.0,GSW,2010.0,103.3780487804878,105.92682926829268,100.82926829268293,105.70731707317073,103.1951219512195,108.21951219512195,8477.0,4343.0,4134.0,8668.0,4231.0,4437.0,22.524390243902438,24.853658536585368,20.195121951219512,24.74390243902439,25.21951219512195,24.26829268292683,1847.0,1019.0,828.0,2029.0,1034.0,995.0,40.548780487804876,39.926829268292686,41.170731707317074,44.80487804878049,43.90243902439025,45.707317073170735,3325.0,1637.0,1688.0,3674.0,1800.0,1874.0,36.0,46.0,0.43902439024390244,26.0,15.0,0.6341463414634146,10.0,31.0,0.24390243902439024
0,1610612737.0,ATL,2011.0,96.5909090909091,99.0909090909091,94.0909090909091,93.15151515151516,94.21212121212122,92.0909090909091,6375.0,3270.0,3105.0,6148.0,3109.0,3039.0,22.439393939393938,23.303030303030305,21.575757575757574,20.515151515151516,19.848484848484848,21.181818181818183,1481.0,769.0,712.0,1354.0,655.0,699.0,41.18181818181818,42.36363636363637,40.0,42.28787878787879,41.81818181818182,42.75757575757576,2718.0,1398.0,1320.0,2791.0,1380.0,1411.0,40.0,26.0,0.6060606060606061,23.0,10.0,0.696969696969697,17.0,16.0,0.5151515151515151
0,1610612738.0,BOS,2011.0,91.84848484848484,92.15151515151516,91.54545454545455,89.33333333333333,84.39393939393939,94.27272727272727,6062.0,3041.0,3021.0,5896.0,2785.0,3111.0,23.59090909090909,23.757575757575758,23.424242424242426,18.681818181818183,16.696969696969695,20.666666666666668,1557.0,784.0,773.0,1233.0,551.0,682.0,38.78787878787879,40.45454545454545,37.121212121212125,43.196969696969695,43.54545454545455,42.84848484848485,2560.0,1335.0,1225.0,2851.0,1437.0,1414.0,39.0,27.0,0.5909090909090909,24.0,9.0,0.7272727272727273,15.0,18.0,0.45454545454545453
0,1610612740.0,NOP,2011.0,89.63636363636364,89.27272727272727,90.0,93.39393939393939,92.03030303030303,94.75757575757575,5916.0,2946.0,2970.0,6164.0,3037.0,3127.0,20.727272727272727,21.545454545454547,19.90909090909091,20.893939393939394,21.12121212121212,20.666666666666668,1368.0,711.0,657.0,1379.0,697.0,682.0,41.13636363636363,41.696969696969695,40.57575757575758,40.015151515151516,39.60606060606061,40.42424242424242,2715.0,1376.0,1339.0,2641.0,1307.0,1334.0,21.0,45.0,0.3181818181818182,11.0,22.0,0.3333333333333333,10.0,23.0,0.30303030303030304
0,1610612741.0,CHI,2011.0,96.34848484848484,95.93939393939394,96.75757575757575,88.16666666666667,87.81818181818181,88.51515151515152,6359.0,3166.0,3193.0,5819.0,2898.0,2921.0,23.136363636363637,23.636363636363637,22.636363636363637,18.863636363636363,18.03030303030303,19.696969696969695,1527.0,780.0,747.0,1245.0,595.0,650.0,46.666666666666664,47.84848484848485,45.484848484848484,39.984848484848484,40.57575757575758,39.39393939393939,3080.0,1579.0,1501.0,2639.0,1339.0,1300.0,50.0,16.0,0.7575757575757576,26.0,7.0,0.7878787878787878,24.0,9.0,0.7272727272727273
0,1610612742.0,DAL,2011.0,95.78787878787878,97.36363636363636,94.21212121212122,94.83333333333333,92.81818181818181,96.84848484848484,6322.0,3213.0,3109.0,6259.0,3063.0,3196.0,20.90909090909091,20.727272727272727,21.09090909090909,20.46969696969697,19.0,21.939393939393938,1380.0,684.0,696.0,1351.0,627.0,724.0,42.75757575757576,44.75757575757576,40.75757575757576,43.90909090909091,44.54545454545455,43.27272727272727,2822.0,1477.0,1345.0,2898.0,1470.0,1428.0,36.0,30.0,0.5454545454545454,23.0,10.0,0.696969696969697,13.0,20.0,0.3939393939393939
0,1610612743.0,DEN,2011.0,104.12121212121212,103.0909090909091,105.15151515151516,101.24242424242425,99.24242424242425,103.24242424242425,6872.0,3402.0,3470.0,6682.0,3275.0,3407.0,23.954545454545453,25.242424242424242,22.666666666666668,23.151515151515152,23.242424242424242,23.060606060606062,1581.0,833.0,748.0,1528.0,767.0,761.0,43.07575757575758,43.60606060606061,42.54545454545455,40.27272727272727,39.45454545454545,41.09090909090909,2843.0,1439.0,1404.0,2658.0,1302.0,1356.0,38.0,28.0,0.5757575757575758,20.0,13.0,0.6060606060606061,18.0,15.0,0.5454545454545454
0,1610612745.0,HOU,2011.0,98.0909090909091,100.0,96.18181818181819,97.86363636363636,95.21212121212122,100.51515151515152,6474.0,3300.0,3174.0,6459.0,3142.0,3317.0,21.272727272727273,21.03030303030303,21.515151515151516,20.015151515151516,18.696969696969695,21.333333333333332,1404.0,694.0,710.0,1321.0,617.0,704.0,42.166666666666664,43.90909090909091,40.42424242424242,41.75757575757576,41.78787878787879,41.72727272727273,2783.0,1449.0,1334.0,2756.0,1379.0,1377.0,34.0,32.0,0.5151515151515151,22.0,11.0,0.6666666666666666,12.0,21.0,0.36363636363636365
0,1610612746.0,LAC,2011.0,97.54545454545455,99.12121212121212,95.96969696969697,94.98484848484848,93.9090909090909,96.06060606060606,6438.0,3271.0,3167.0,6269.0,3099.0,3170.0,20.984848484848484,23.09090909090909,18.87878787878788,20.727272727272727,21.393939393939394,20.060606060606062,1385.0,762.0,623.0,1368.0,706.0,662.0,41.56060606060606,40.72727272727273,42.39393939393939,39.78787878787879,39.60606060606061,39.96969696969697,2743.0,1344.0,1399.0,2626.0,1307.0,1319.0,40.0,26.0,0.6060606060606061,24.0,9.0,0.7272727272727273,16.0,17.0,0.48484848484848486
0,1610612747.0,LAL,2011.0,97.3030303030303,98.75757575757575,95.84848484848484,95.87878787878788,92.72727272727273,99.03030303030303,6422.0,3259.0,3163.0,6328.0,3060.0,3268.0,22.5,24.333333333333332,20.666666666666668,21.90909090909091,22.151515151515152,21.666666666666668,1485.0,803.0,682.0,1446.0,731.0,715.0,46.21212121212121,46.878787878787875,45.54545454545455,40.96969696969697,40.15151515151515,41.78787878787879,3050.0,1547.0,1503.0,2704.0,1325.0,1379.0,41.0,25.0,0.6212121212121212,26.0,7.0,0.7878787878787878,15.0,18.0,0.45454545454545453
0,1610612748.0,MIA,2011.0,98.48484848484848,100.39393939393939,96.57575757575758,92.5,89.48484848484848,95.51515151515152,6500.0,3313.0,3187.0,6105.0,2953.0,3152.0,19.954545454545453,19.87878787878788,20.03030303030303,19.651515151515152,17.727272727272727,21.575757575757574,1317.0,656.0,661.0,1297.0,585.0,712.0,41.60606060606061,42.21212121212121,41.0,39.75757575757576,37.45454545454545,42.06060606060606,2746.0,1393.0,1353.0,2624.0,1236.0,1388.0,46.0,20.0,0.696969696969697,28.0,5.0,0.8484848484848485,18.0,15.0,0.5454545454545454
0,1610612749.0,MIL,2011.0,99.01515151515152,100.45454545454545,97.57575757575758,98.74242424242425,99.96969696969697,97.51515151515152,6535.0,3315.0,3220.0,6517.0,3299.0,3218.0,23.484848484848484,24.696969696969695,22.272727272727273,21.71212121212121,22.181818181818183,21.242424242424242,1550.0,815.0,735.0,1433.0,732.0,701.0,42.46969696969697,42.06060606060606,42.878787878787875,44.71212121212121,44.81818181818182,44.60606060606061,2803.0,1388.0,1415.0,2951.0,1479.0,1472.0,31.0,35.0,0.4696969696969697,17.0,16.0,0.5151515151515151,14.0,19.0,0.42424242424242425
0,1610612750.0,MIN,2011.0,97.93939393939394,95.84848484848484,100.03030303030303,100.13636363636364,98.12121212121212,102.15151515151516,6464.0,3163.0,3301.0,6609.0,3238.0,3371.0,19.545454545454547,19.03030303030303,20.060606060606062,21.545454545454547,21.424242424242426,21.666666666666668,1290.0,628.0,662.0,1422.0,707.0,715.0,43.72727272727273,44.121212121212125,43.333333333333336,43.43939393939394,41.96969696969697,44.90909090909091,2886.0,1456.0,1430.0,2867.0,1385.0,1482.0,26.0,40.0,0.3939393939393939,13.0,20.0,0.3939393939393939,13.0,20.0,0.3939393939393939
0,1610612751.0,BKN,2011.0,93.0909090909091,94.21212121212122,91.96969696969697,99.07575757575758,100.75757575757575,97.39393939393939,6144.0,3109.0,3035.0,6539.0,3325.0,3214.0,19.863636363636363,19.78787878787879,19.939393939393938,23.318181818181817,23.515151515151516,23.12121212121212,1311.0,653.0,658.0,1539.0,776.0,763.0,40.333333333333336,40.45454545454545,40.21212121212121,42.60606060606061,42.0,43.21212121212121,2662.0,1335.0,1327.0,2812.0,1386.0,1426.0,22.0,44.0,0.3333333333333333,9.0,24.0,0.2727272727272727,13.0,20.0,0.3939393939393939
0,1610612752.0,NYK,2011.0,97.84848484848484,99.78787878787878,95.9090909090909,94.65151515151516,92.54545454545455,96.75757575757575,6458.0,3293.0,3165.0,6247.0,3054.0,3193.0,20.12121212121212,19.939393939393938,20.303030303030305,18.90909090909091,18.09090909090909,19.727272727272727,1328.0,658.0,670.0,1248.0,597.0,651.0,41.74242424242424,42.96969696969697,40.515151515151516,41.84848484848485,40.57575757575758,43.121212121212125,2755.0,1418.0,1337.0,2762.0,1339.0,1423.0,36.0,30.0,0.5454545454545454,22.0,11.0,0.6666666666666666,14.0,19.0,0.42424242424242425
0,1610612753.0,ORL,2011.0,94.16666666666667,96.60606060606061,91.72727272727273,93.37878787878788,92.75757575757575,94.0,6215.0,3188.0,3027.0,6163.0,3061.0,3102.0,20.015151515151516,20.363636363636363,19.666666666666668,20.454545454545453,20.151515151515152,20.757575757575758,1321.0,672.0,649.0,1350.0,665.0,685.0,42.45454545454545,43.39393939393939,41.515151515151516,41.333333333333336,40.42424242424242,42.24242424242424,2802.0,1432.0,1370.0,2728.0,1334.0,1394.0,37.0,29.0,0.5606060606060606,21.0,12.0,0.6363636363636364,16.0,17.0,0.48484848484848486
0,1610612754.0,IND,2011.0,97.71212121212122,99.66666666666667,95.75757575757575,94.4090909090909,93.36363636363636,95.45454545454545,6449.0,3289.0,3160.0,6231.0,3081.0,3150.0,18.606060606060606,18.515151515151516,18.696969696969695,19.575757575757574,18.181818181818183,20.96969696969697,1228.0,611.0,617.0,1292.0,600.0,692.0,43.878787878787875,44.878787878787875,42.878787878787875,42.303030303030305,41.57575757575758,43.03030303030303,2896.0,1481.0,1415.0,2792.0,1372.0,1420.0,42.0,24.0,0.6363636363636364,23.0,10.0,0.696969696969697,19.0,14.0,0.5757575757575758
0,1610612755.0,PHI,2011.0,93.63636363636364,92.87878787878788,94.39393939393939,89.39393939393939,85.78787878787878,93.0,6180.0,3065.0,3115.0,5900.0,2831.0,3069.0,22.015151515151516,22.818181818181817,21.21212121212121,19.59090909090909,18.666666666666668,20.515151515151516,1453.0,753.0,700.0,1293.0,616.0,677.0,43.15151515151515,44.72727272727273,41.57575757575758,43.74242424242424,43.666666666666664,43.81818181818182,2848.0,1476.0,1372.0,2887.0,1441.0,1446.0,35.0,31.0,0.5303030303030303,19.0,14.0,0.5757575757575758,16.0,17.0,0.48484848484848486
0,1610612756.0,PHX,2011.0,98.36363636363636,100.57575757575758,96.15151515151516,98.60606060606061,97.78787878787878,99.42424242424242,6492.0,3319.0,3173.0,6508.0,3227.0,3281.0,22.515151515151516,22.727272727272727,22.303030303030305,21.454545454545453,20.363636363636363,22.545454545454547,1486.0,750.0,736.0,1416.0,672.0,744.0,41.696969696969695,41.96969696969697,41.42424242424242,43.42424242424242,42.18181818181818,44.666666666666664,2752.0,1385.0,1367.0,2866.0,1392.0,1474.0,33.0,33.0,0.5,19.0,14.0,0.5757575757575758,14.0,19.0,0.42424242424242425
0,1610612757.0,POR,2011.0,97.1969696969697,101.57575757575758,92.81818181818181,97.81818181818181,95.96969696969697,99.66666666666667,6415.0,3352.0,3063.0,6456.0,3167.0,3289.0,20.439393939393938,21.636363636363637,19.242424242424242,21.09090909090909,19.181818181818183,23.0,1349.0,714.0,635.0,1392.0,633.0,759.0,40.666666666666664,41.36363636363637,39.96969696969697,42.303030303030305,40.878787878787875,43.72727272727273,2684.0,1365.0,1319.0,2792.0,1349.0,1443.0,28.0,38.0,0.42424242424242425,20.0,13.0,0.6060606060606061,8.0,25.0,0.24242424242424243
0,1610612758.0,SAC,2011.0,98.75757575757575,101.45454545454545,96.06060606060606,104.43939393939394,103.81818181818181,105.06060606060606,6518.0,3348.0,3170.0,6893.0,3426.0,3467.0,19.257575757575758,19.696969696969695,18.818181818181817,23.803030303030305,23.757575757575758,23.848484848484848,1271.0,650.0,621.0,1571.0,784.0,787.0,42.86363636363637,43.15151515151515,42.57575757575758,44.984848484848484,42.27272727272727,47.696969696969695,2829.0,1424.0,1405.0,2969.0,1395.0,1574.0,22.0,44.0,0.3333333333333333,16.0,17.0,0.48484848484848486,6.0,27.0,0.18181818181818182
0,1610612759.0,SAS,2011.0,103.65151515151516,105.6969696969697,101.60606060606061,96.48484848484848,93.78787878787878,99.18181818181819,6841.0,3488.0,3353.0,6368.0,3095.0,3273.0,23.151515151515152,23.818181818181817,22.484848484848484,19.560606060606062,18.060606060606062,21.060606060606062,1528.0,786.0,742.0,1291.0,596.0,695.0,42.96969696969697,43.96969696969697,41.96969696969697,41.196969696969695,40.515151515151516,41.878787878787875,2836.0,1451.0,1385.0,2719.0,1337.0,1382.0,50.0,16.0,0.7575757575757576,28.0,5.0,0.8484848484848485,22.0,11.0,0.6666666666666666
0,1610612760.0,OKC,2011.0,103.06060606060606,106.0,100.12121212121212,96.93939393939394,96.3030303030303,97.57575757575758,6802.0,3498.0,3304.0,6398.0,3178.0,3220.0,18.545454545454547,20.333333333333332,16.757575757575758,19.87878787878788,19.303030303030305,20.454545454545453,1224.0,671.0,553.0,1312.0,637.0,675.0,43.68181818181818,42.78787878787879,44.57575757575758,41.27272727272727,40.666666666666664,41.878787878787875,2883.0,1412.0,1471.0,2724.0,1342.0,1382.0,47.0,19.0,0.7121212121212122,26.0,7.0,0.7878787878787878,21.0,12.0,0.6363636363636364
0,1610612761.0,TOR,2011.0,90.6969696969697,92.60606060606061,88.78787878787878,94.0,93.21212121212122,94.78787878787878,5986.0,3056.0,2930.0,6204.0,3076.0,3128.0,20.939393939393938,22.21212121212121,19.666666666666668,20.106060606060606,20.21212121212121,20.0,1382.0,733.0,649.0,1327.0,667.0,660.0,41.984848484848484,42.60606060606061,41.36363636363637,40.515151515151516,40.03030303030303,41.0,2771.0,1406.0,1365.0,2674.0,1321.0,1353.0,23.0,43.0,0.3484848484848485,13.0,20.0,0.3939393939393939,10.0,23.0,0.30303030303030304
0,1610612762.0,UTA,2011.0,99.65151515151516,101.9090909090909,97.39393939393939,99.03030303030303,95.87878787878788,102.18181818181819,6577.0,3363.0,3214.0,6536.0,3164.0,3372.0,21.803030303030305,21.545454545454547,22.060606060606062,20.53030303030303,18.363636363636363,22.696969696969695,1439.0,711.0,728.0,1355.0,606.0,749.0,44.18181818181818,45.90909090909091,42.45454545454545,41.15151515151515,40.06060606060606,42.24242424242424,2916.0,1515.0,1401.0,2716.0,1322.0,1394.0,36.0,30.0,0.5454545454545454,25.0,8.0,0.7575757575757576,11.0,22.0,0.3333333333333333
0,1610612763.0,MEM,2011.0,94.98484848484848,98.72727272727273,91.24242424242425,92.96969696969697,92.27272727272727,93.66666666666667,6269.0,3258.0,3011.0,6136.0,3045.0,3091.0,19.545454545454547,19.242424242424242,19.848484848484848,19.303030303030305,17.696969696969695,20.90909090909091,1290.0,635.0,655.0,1274.0,584.0,690.0,42.04545454545455,43.515151515151516,40.57575757575758,40.65151515151515,39.78787878787879,41.515151515151516,2775.0,1436.0,1339.0,2683.0,1313.0,1370.0,41.0,25.0,0.6212121212121212,26.0,7.0,0.7878787878787878,15.0,18.0,0.45454545454545453
0,1610612764.0,WAS,2011.0,93.63636363636364,95.24242424242425,92.03030303030303,98.43939393939394,97.63636363636364,99.24242424242425,6180.0,3143.0,3037.0,6497.0,3222.0,3275.0,19.12121212121212,19.90909090909091,18.333333333333332,21.515151515151516,20.09090909090909,22.939393939393938,1262.0,657.0,605.0,1420.0,663.0,757.0,41.666666666666664,42.333333333333336,41.0,43.53030303030303,42.60606060606061,44.45454545454545,2750.0,1397.0,1353.0,2873.0,1406.0,1467.0,20.0,46.0,0.30303030303030304,11.0,22.0,0.3333333333333333,9.0,24.0,0.2727272727272727
0,1610612765.0,DET,2011.0,90.86363636363636,92.93939393939394,88.78787878787878,95.65151515151516,93.48484848484848,97.81818181818181,5997.0,3067.0,2930.0,6313.0,3085.0,3228.0,18.666666666666668,19.303030303030305,18.03030303030303,22.5,22.393939393939394,22.606060606060606,1232.0,637.0,595.0,1485.0,739.0,746.0,40.25757575757576,41.21212121212121,39.303030303030305,40.72727272727273,39.03030303030303,42.42424242424242,2657.0,1360.0,1297.0,2688.0,1288.0,1400.0,25.0,41.0,0.3787878787878788,18.0,15.0,0.5454545454545454,7.0,26.0,0.21212121212121213
0,1610612766.0,CHA,2011.0,86.95454545454545,87.12121212121212,86.78787878787878,100.86363636363636,99.48484848484848,102.24242424242425,5739.0,2875.0,2864.0,6657.0,3283.0,3374.0,20.09090909090909,20.696969696969695,19.484848484848484,23.28787878787879,23.242424242424242,23.333333333333332,1326.0,683.0,643.0,1537.0,767.0,770.0,38.95454545454545,38.84848484848485,39.06060606060606,45.015151515151516,44.81818181818182,45.21212121212121,2571.0,1282.0,1289.0,2971.0,1479.0,1492.0,7.0,59.0,0.10606060606060606,4.0,29.0,0.12121212121212122,3.0,30.0,0.09090909090909091
0,1610612739.0,CLE,2011.0,93.03030303030303,92.6969696969697,93.36363636363636,100.22727272727273,99.60606060606061,100.84848484848484,6140.0,3059.0,3081.0,6615.0,3287.0,3328.0,19.818181818181817,21.21212121212121,18.424242424242426,23.136363636363637,24.060606060606062,22.21212121212121,1308.0,700.0,608.0,1527.0,794.0,733.0,42.27272727272727,42.06060606060606,42.484848484848484,42.803030303030305,42.90909090909091,42.696969696969695,2790.0,1388.0,1402.0,2825.0,1416.0,1409.0,21.0,45.0,0.3181818181818182,11.0,22.0,0.3333333333333333,10.0,23.0,0.30303030303030304
0,1610612744.0,GSW,2011.0,97.77272727272727,98.9090909090909,96.63636363636364,101.18181818181819,101.0909090909091,101.27272727272727,6453.0,3264.0,3189.0,6678.0,3336.0,3342.0,22.272727272727273,23.393939393939394,21.151515151515152,23.136363636363637,24.303030303030305,21.96969696969697,1470.0,772.0,698.0,1527.0,802.0,725.0,39.196969696969695,39.75757575757576,38.63636363636363,45.84848484848485,44.81818181818182,46.878787878787875,2587.0,1312.0,1275.0,3026.0,1479.0,1547.0,23.0,43.0,0.3484848484848485,12.0,21.0,0.36363636363636365,11.0,22.0,0.3333333333333333
0,1610612737.0,ATL,2012.0,97.95121951219512,99.39024390243902,96.51219512195122,97.54878048780488,98.3170731707317,96.78048780487805,8032.0,4075.0,3957.0,7999.0,4031.0,3968.0,24.475609756097562,25.097560975609756,23.853658536585368,22.25609756097561,22.414634146341463,22.097560975609756,2007.0,1029.0,978.0,1825.0,919.0,906.0,40.86585365853659,41.41463414634146,40.31707317073171,43.74390243902439,44.1219512195122,43.36585365853659,3351.0,1698.0,1653.0,3587.0,1809.0,1778.0,44.0,38.0,0.5365853658536586,25.0,16.0,0.6097560975609756,19.0,22.0,0.4634146341463415
0,1610612738.0,BOS,2012.0,96.51851851851852,98.5,94.58536585365853,96.74074074074075,93.95,99.46341463414635,7818.0,3940.0,3878.0,7836.0,3758.0,4078.0,22.753086419753085,23.775,21.75609756097561,21.62962962962963,20.125,23.097560975609756,1843.0,951.0,892.0,1752.0,805.0,947.0,39.34567901234568,39.025,39.65853658536585,43.55555555555556,43.7,43.41463414634146,3187.0,1561.0,1626.0,3528.0,1748.0,1780.0,41.0,40.0,0.5061728395061729,27.0,13.0,0.675,14.0,27.0,0.34146341463414637
